key,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
10907,38,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,wed,41,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10908,43,blue-collar,married,basic.6y,no,yes,no,telephone,jun,wed,1540,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
10909,39,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,wed,310,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10910,41,services,married,basic.9y,no,yes,no,telephone,jun,wed,147,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10911,34,admin.,single,high.school,no,no,yes,telephone,jun,wed,129,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10912,36,admin.,married,high.school,no,yes,yes,telephone,jun,wed,208,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10913,28,services,single,high.school,no,no,no,telephone,jun,wed,124,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10914,49,housemaid,divorced,basic.4y,no,no,no,telephone,jun,wed,67,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10915,31,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,1218,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10916,25,housemaid,married,basic.4y,no,no,no,telephone,jun,wed,362,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10917,29,management,married,university.degree,no,no,no,telephone,jun,wed,973,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
10918,56,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,36,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10919,54,blue-collar,divorced,basic.4y,unknown,no,yes,telephone,jun,wed,138,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10920,31,admin.,married,high.school,no,yes,no,telephone,jun,wed,132,6,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10921,34,blue-collar,married,professional.course,unknown,no,no,telephone,jun,wed,1009,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10922,27,technician,married,university.degree,no,yes,yes,telephone,jun,wed,55,10,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10923,31,admin.,married,high.school,no,yes,no,telephone,jun,wed,105,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10924,51,blue-collar,divorced,unknown,unknown,unknown,unknown,telephone,jun,wed,339,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10925,28,admin.,single,university.degree,no,yes,no,telephone,jun,wed,355,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10926,28,management,single,basic.9y,no,no,no,telephone,jun,wed,466,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10927,26,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,94,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10928,25,services,married,high.school,no,yes,no,telephone,jun,wed,227,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10929,39,technician,married,professional.course,unknown,yes,yes,telephone,jun,wed,65,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10930,28,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,387,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10931,33,admin.,married,university.degree,no,yes,no,telephone,jun,wed,379,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10932,39,technician,married,professional.course,unknown,no,no,telephone,jun,wed,401,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10933,55,management,single,basic.4y,no,no,no,telephone,jun,wed,205,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10934,29,management,married,university.degree,no,no,no,telephone,jun,wed,332,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10935,51,management,married,university.degree,unknown,yes,yes,telephone,jun,wed,567,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10936,28,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,200,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10937,24,blue-collar,single,basic.4y,no,no,no,telephone,jun,wed,537,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
10938,24,blue-collar,single,basic.4y,no,no,no,telephone,jun,wed,476,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10939,45,blue-collar,divorced,unknown,unknown,yes,no,telephone,jun,wed,29,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10940,20,services,single,high.school,no,yes,no,telephone,jun,wed,290,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10941,34,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,74,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10942,25,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,76,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10943,29,self-employed,married,professional.course,no,no,no,telephone,jun,wed,26,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10944,29,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,wed,27,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10945,29,self-employed,married,professional.course,no,no,no,telephone,jun,wed,632,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10946,32,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,316,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10947,32,blue-collar,married,basic.6y,no,yes,yes,telephone,jun,wed,440,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10948,32,admin.,single,university.degree,no,no,no,telephone,jun,wed,52,6,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10949,38,blue-collar,single,university.degree,unknown,yes,no,telephone,jun,wed,59,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10950,29,blue-collar,married,unknown,unknown,no,no,telephone,jun,wed,243,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10951,37,technician,single,university.degree,no,no,no,telephone,jun,wed,190,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10952,36,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,81,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10953,55,management,single,basic.4y,no,yes,no,telephone,jun,wed,58,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10954,29,admin.,single,high.school,no,yes,no,telephone,jun,wed,356,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10955,43,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,wed,320,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10956,24,services,single,high.school,no,yes,no,telephone,jun,wed,221,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10957,24,services,single,high.school,no,yes,no,telephone,jun,wed,453,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10958,55,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,345,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10959,38,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,146,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10960,40,admin.,married,university.degree,no,no,no,telephone,jun,wed,248,29,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10961,41,services,married,basic.9y,no,yes,no,telephone,jun,wed,324,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10962,29,entrepreneur,single,professional.course,no,no,no,telephone,jun,wed,609,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10963,58,management,unknown,university.degree,no,no,no,telephone,jun,wed,16,9,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10964,28,admin.,married,university.degree,no,no,no,telephone,jun,wed,392,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10965,57,unemployed,married,basic.9y,no,yes,no,telephone,jun,wed,422,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10966,57,housemaid,married,basic.4y,no,no,no,telephone,jun,wed,101,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10967,33,services,married,basic.4y,no,unknown,unknown,telephone,jun,wed,577,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10968,43,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,319,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10969,38,blue-collar,married,professional.course,no,no,no,telephone,jun,wed,112,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10970,56,technician,single,university.degree,no,yes,no,telephone,jun,wed,308,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10971,52,services,single,high.school,no,yes,no,telephone,jun,wed,43,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10972,25,technician,married,professional.course,no,yes,no,telephone,jun,wed,149,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10973,31,housemaid,married,professional.course,no,yes,no,telephone,jun,wed,36,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10974,52,services,single,high.school,no,yes,no,telephone,jun,wed,324,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10975,36,admin.,married,high.school,unknown,yes,no,telephone,jun,wed,100,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10976,32,student,single,university.degree,no,yes,no,telephone,jun,wed,209,12,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10977,26,technician,single,high.school,no,unknown,unknown,telephone,jun,wed,105,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10978,41,services,married,high.school,no,unknown,unknown,telephone,jun,wed,707,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
10979,31,entrepreneur,divorced,high.school,no,yes,no,telephone,jun,wed,119,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10980,28,management,married,university.degree,no,yes,no,telephone,jun,wed,695,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
10981,32,blue-collar,divorced,basic.9y,no,no,no,telephone,jun,wed,13,11,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10982,41,technician,single,professional.course,no,yes,no,telephone,jun,wed,1255,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
10983,29,technician,divorced,professional.course,no,yes,no,telephone,jun,wed,11,19,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10984,39,management,married,basic.9y,no,no,no,telephone,jun,wed,255,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10985,42,management,married,university.degree,no,no,no,telephone,jun,wed,50,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10986,50,unemployed,married,high.school,no,no,no,telephone,jun,wed,373,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10987,34,blue-collar,married,high.school,no,no,no,telephone,jun,wed,18,6,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10988,32,blue-collar,single,high.school,no,yes,no,telephone,jun,wed,108,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10989,44,entrepreneur,married,professional.course,no,no,yes,telephone,jun,wed,307,14,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10990,42,retired,married,professional.course,unknown,yes,no,telephone,jun,wed,142,17,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10991,48,technician,divorced,university.degree,no,yes,no,telephone,jun,wed,78,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10992,41,self-employed,married,basic.9y,no,yes,no,telephone,jun,wed,376,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10993,27,management,single,high.school,no,unknown,unknown,telephone,jun,wed,155,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10994,32,technician,married,professional.course,no,no,no,telephone,jun,wed,188,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10995,55,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,326,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10996,27,admin.,single,university.degree,no,no,no,telephone,jun,wed,443,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10997,41,admin.,married,university.degree,no,yes,yes,telephone,jun,wed,802,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10998,43,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,64,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10999,54,unemployed,married,high.school,no,no,no,telephone,jun,wed,36,16,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11000,52,blue-collar,divorced,high.school,no,no,no,telephone,jun,wed,18,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11001,55,management,single,basic.4y,no,yes,no,telephone,jun,wed,89,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11002,38,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,359,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11003,42,blue-collar,married,high.school,unknown,no,no,telephone,jun,wed,257,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11004,56,retired,married,basic.4y,no,yes,no,telephone,jun,wed,19,30,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11005,41,services,married,basic.9y,no,yes,no,telephone,jun,wed,404,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11006,31,services,married,high.school,unknown,yes,yes,telephone,jun,wed,146,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11007,29,blue-collar,married,unknown,unknown,no,no,telephone,jun,wed,234,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11008,40,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,13,14,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11009,25,services,single,high.school,no,no,no,telephone,jun,wed,297,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11010,46,entrepreneur,married,university.degree,unknown,unknown,unknown,telephone,jun,wed,156,9,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11011,53,management,divorced,university.degree,no,unknown,unknown,telephone,jun,wed,636,12,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11012,42,admin.,married,basic.6y,no,yes,no,telephone,jun,wed,300,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11013,59,retired,married,basic.9y,no,yes,no,telephone,jun,wed,2093,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
11014,24,technician,single,professional.course,no,yes,no,telephone,jun,wed,37,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11015,44,admin.,single,high.school,no,no,no,telephone,jun,wed,61,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11016,43,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,793,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11017,31,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,704,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
11018,28,technician,single,professional.course,no,yes,no,telephone,jun,wed,1195,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11019,33,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,61,23,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11020,47,admin.,married,basic.9y,no,yes,no,telephone,jun,wed,96,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11021,38,management,married,unknown,unknown,no,no,telephone,jun,wed,1066,9,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
11022,35,admin.,divorced,university.degree,no,yes,no,telephone,jun,wed,399,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11023,47,entrepreneur,married,professional.course,unknown,no,yes,telephone,jun,wed,140,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11024,25,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,121,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11025,26,technician,single,professional.course,no,no,no,telephone,jun,wed,84,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11026,39,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,87,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11027,42,entrepreneur,married,professional.course,no,no,no,telephone,jun,wed,108,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11028,43,management,married,high.school,no,no,no,telephone,jun,wed,48,10,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11029,29,technician,married,professional.course,no,no,no,telephone,jun,wed,129,10,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11030,50,management,married,university.degree,unknown,no,no,telephone,jun,wed,242,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11031,29,blue-collar,married,professional.course,no,no,no,telephone,jun,wed,230,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11032,45,technician,divorced,professional.course,no,yes,no,telephone,jun,wed,37,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11033,36,blue-collar,married,unknown,no,yes,yes,telephone,jun,wed,130,6,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11034,38,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,25,41,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11035,36,services,married,high.school,unknown,yes,yes,telephone,jun,wed,57,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11036,33,housemaid,married,high.school,no,unknown,unknown,telephone,jun,wed,154,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11037,33,entrepreneur,married,university.degree,no,yes,yes,telephone,jun,wed,77,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11038,44,blue-collar,married,basic.4y,unknown,no,yes,telephone,jun,wed,127,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11039,33,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,313,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11040,43,management,divorced,university.degree,no,no,no,telephone,jun,wed,114,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11041,39,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,wed,119,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11042,36,admin.,single,university.degree,no,no,no,telephone,jun,wed,305,6,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11043,31,services,single,high.school,no,no,no,telephone,jun,wed,49,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11044,49,technician,married,professional.course,unknown,yes,no,telephone,jun,wed,429,13,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11045,44,blue-collar,married,high.school,unknown,yes,no,telephone,jun,wed,51,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11046,51,management,married,high.school,no,no,no,telephone,jun,wed,99,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11047,28,management,married,university.degree,no,no,no,telephone,jun,wed,771,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
11048,57,blue-collar,divorced,unknown,unknown,unknown,unknown,telephone,jun,wed,41,8,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11049,41,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,378,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11050,49,unknown,married,basic.6y,no,no,no,telephone,jun,wed,152,9,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11051,44,technician,married,high.school,no,yes,yes,telephone,jun,wed,491,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11052,57,retired,divorced,professional.course,no,no,no,telephone,jun,wed,203,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11053,36,services,married,high.school,unknown,no,no,telephone,jun,wed,90,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11054,49,admin.,married,high.school,no,yes,no,telephone,jun,wed,135,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11055,36,blue-collar,married,high.school,no,no,no,telephone,jun,wed,626,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11056,51,management,married,university.degree,no,no,no,telephone,jun,wed,16,17,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11057,45,admin.,married,high.school,no,no,no,telephone,jun,wed,125,8,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11058,30,entrepreneur,married,high.school,no,unknown,unknown,telephone,jun,wed,120,8,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11059,46,admin.,married,basic.9y,unknown,yes,no,telephone,jun,wed,16,14,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11060,43,blue-collar,single,basic.9y,no,yes,no,telephone,jun,wed,354,21,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11061,23,blue-collar,single,basic.9y,no,yes,no,telephone,jun,wed,507,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11062,50,technician,married,professional.course,unknown,yes,no,telephone,jun,wed,18,20,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11063,41,admin.,single,high.school,unknown,yes,no,telephone,jun,wed,90,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11064,26,admin.,single,high.school,no,no,no,telephone,jun,wed,140,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11065,47,blue-collar,married,basic.6y,unknown,unknown,unknown,telephone,jun,wed,15,8,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11066,52,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,23,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11067,33,self-employed,married,university.degree,no,no,no,telephone,jun,wed,113,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11068,28,admin.,single,university.degree,no,yes,no,telephone,jun,wed,249,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11069,28,blue-collar,married,unknown,unknown,no,no,telephone,jun,wed,445,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
